"movie_id","actor_id"
94544,1036198
94544,998687
94544,89264
174150,33022
174150,30271
174150,3244
174150,102064
174150,30234
262260,29815
262260,1305940
262260,97989
262260,34086
262260,1189949
254664,1291302
254664,1291303
254664,1291304
137308,1319241
137308,1660789
137308,591074
137308,1167613
137308,1319243
156967,693
156967,11852
156967,195330
156967,7465
156967,1138172
156954,47028
156954,44374
156954,5234
156954,1138158
156954,1146492
66780,545380
66780,545382
66780,545383
66780,7904
66780,105184
137826,20125
137826,24815
137826,11169
137826,10190
137826,40219
262829,39780
262829,153410
262829,30624
262829,33716
262829,2641
108063,1206345
108063,1047204
108063,1316074
108063,40619
108063,1168583
41294,29518
41294,70984
41294,1715816
41294,31598
41294,1715817
45192,29518
45192,150341
45192,105151
45192,278888
45192,1077818
64694,239574
64694,239576
64694,148306
64694,233278
70193,63694
70193,79459
70193,129706
70193,234641
70193,73675
66062,587661
66062,1206374
66062,63694
66062,9671
66062,96474
266874,70946
266874,82399
266874,1200494
266874,62424
402877,134184
402877,1638477
402877,1638478
402877,1638479
402877,6720
24678,1981
24678,80678
24678,84095
24678,115752
24678,15152
337703,1497778
337703,1327993
337703,1822014
337703,1822015
337703,1515111
228941,1018945
228941,1060855
228941,1328328
228941,1014996
228941,1509241
81633,1046092
81633,1046093
81633,1014996
81633,1046094
81633,1046098
110412,37440
110412,386
110412,1049406
110412,1049407
110412,1049408
394047,1440057
394047,1736
394047,1063
394047,223012
394047,33653
378441,1307014
378441,192838
378441,571731
378441,1221046
378441,1268937
120121,240201
120121,965
120121,108996
120121,1049766
120121,228498
400411,91351
400411,1510632
400411,962547
400411,1181295
400411,65225
376233,1569938
376233,1230145
376233,15830
376233,15832
364051,939099
364051,37982
364051,566101
364051,992623
364051,908548
349441,1163018
349441,1134920
349441,1507325
349441,16604
349441,1200545
373479,98539
373479,6609
373479,5791
373479,96410
373479,45001
373922,78875
373922,77304
373922,1183233
373922,21912
373922,1147123
359641,6859
359641,1126231
359641,1464336
359641,1518359
359641,1518360
357799,1645942
357799,1645943
119637,14242
119637,11937
119637,53819
119637,9908
119637,29902
354275,83682
354275,123664
354275,1080935
354275,64454
354275,564849
62675,24501
62675,24393
62675,24379
62675,39148
62675,35917
394499,1095855
394499,114482
394499,1489045
394499,1396791
394499,1324366
41004,29518
41004,590224
41004,36621
145481,965
145481,29518
145481,270791
145481,31153
145481,100927
82776,29518
82776,1585055
82776,553204
82776,942880
82776,954596
41298,29518
41298,589792
41298,1532844
41298,102304
41298,104879
45191,29518
45191,955322
45191,1549048
45191,1040937
45191,1486446
18944,939584
18944,47098
18944,47096
18944,10592
18944,2585
328387,34847
328387,54697
328387,71815
328387,148096
328387,3196
389425,23880
389425,4138
389425,54649
389425,113676
389425,76021
95322,93105
95322,16119
95322,123526
46784,543223
46784,543224
46784,543225
46781,543197
272720,219736
272720,929968
272720,1325727
272720,1325728
303497,11028
303497,84405
303497,202471
303484,219736
356862,219736
356862,1385608
356862,16382
356864,1385608
118014,1121250
118014,544284
118014,1121251
49037,1131418
49037,1210832
49037,1210833
49037,555062
49037,1210834
363676,31
363676,6383
363676,350
363676,134531
363676,74607
371865,28255
371865,1137
371865,5077
371865,1139100
371865,1646363
377287,1582024
377287,59826
377287,70312
377287,8789
377287,2319
361571,1515360
361571,1055514
361571,125839
361571,1664569
361571,18178
392817,550767
392817,143673
392817,1605732
392817,1487287
392817,1605735
338189,16790
338189,1925
338189,136761
338189,121529
338189,8293
378813,40526
378813,1594517
378813,64270
378813,1594518
378813,1594519
118430,15007
118430,1071538
118430,204022
118430,4202
118430,5695
101293,27747
101293,98234
101293,1027772
101293,48587
101293,169903
31128,10671
31128,29327
31128,22312
31128,121023
31128,16555
76681,10671
76681,7631
76681,12950
76681,100602
76681,57906
150273,83037
150273,1036
150273,2641
150273,7685
150273,9112
22020,88150
22020,52614
22020,1207147
22020,1207148
22020,1207149
96129,30689
96129,1267134
96129,102951
96129,103787
96129,45232
275603,77223
275603,59313
275603,1229104
275603,1229104
275603,1229104
404022,142516
385031,38666
385031,113926
385031,65827
385031,21318
385031,1276317
154441,1086110
154441,112184
154441,127670
154441,1135305
154441,55103
93091,526
93091,84613
93091,28410
93091,38666
44510,108055
44510,1839350
44510,1839351
44510,1839352
376812,42802
376812,81928
376812,6519
376812,1159971
376812,1179628
342213,1021680
342213,104119
342213,1387695
342213,560246
342213,1471525
148615,12422
148615,779
148615,104385
148615,786
148615,170996
389180,85169
389180,1476823
262542,1461116
262542,1461118
262542,1102427
262542,219378
16909,98062
16909,108305
16909,70350
16909,108306
372297,1053894
372297,1115225
372297,1188299
372297,1209616
372297,140466
405621,40276
405621,66145
405621,970219
405621,239107
405621,105880
103396,38140
103396,23344
103396,10254
103396,23696
103396,38124
130957,22588
130957,23265
130957,22647
130957,23008
130957,22903
54893,44735
54893,210259
54893,138261
54893,2695
54893,58742
98644,11107
98644,77498
98644,9979
98644,1029120
98644,1029121
393834,126579
393834,558466
393834,67837
393834,1624
393834,1371
366514,56024
366514,118178
366514,0
63989,17522
63989,120385
63989,40937
63989,7275
328901,501
328901,587020
328901,1205
328901,61011
328901,57854
388862,237737
388862,27136
388862,204420
388862,61903
388862,142295
263416,1582
263416,145553
263416,1081136
263416,1083899
263416,145554
316268,2714
316268,23631
316268,11464
316268,1410539
316268,1410540
293516,65571
293516,15915
293516,68166
293516,1365383
293516,1026959
360249,571418
360249,76555
360249,76556
360249,123453
360249,1018
28406,31351
28406,71525
28406,100696
28406,100697
28406,100698
362765,1519318
362765,961834
362765,1519320
362765,1172695
50186,237448
50186,237447
362876,1503186
362876,55106
362876,1522735
362876,1522738
362876,123759
361249,227701
361249,95506
361249,1179460
361249,1514226
4279,3829
4279,35000
4279,35956
4279,17578
4279,24476
15467,78245
15467,35068
15467,35810
15467,11851
15467,78246
349086,182095
349086,1559711
349086,1559712
349086,1471391
257026,1830342
257026,1830343
41278,125995
41278,125992
41278,125996
41278,125997
41278,125999
86320,933146
86320,933147
86320,932971
86531,933304
86531,933305
86531,933306
86531,933307
397278,2139
397278,1473746
397278,138770
397278,32029
397278,1151637
67303,22462
68895,157963
68895,58423
68895,69494
68895,128191
68895,43068
314837,18056
314837,80863
314837,1105808
314837,58596
314837,70626
325789,17419
325789,9824
325789,5723
325789,1670
325789,4589
26351,95180
26351,95181
308266,996701
308266,21007
308266,224513
308266,51329
308266,7166
82664,7830
82664,52103
82664,928468
82664,17053
345054,88072
345054,1424712
345054,1426656
345054,21859
345054,142604
400668,1239053
400668,1821654
400668,1821655
400668,1821656
400668,1239066
133736,210461
227859,61081
227859,1014113
227859,1193456
227859,1262402
299751,24011
299751,27997
299751,24044
299751,24043
299751,25471
55344,224405
55344,224406
55344,72932
55344,137028
55344,123739
401387,111678
401387,1632927
401387,1182438
390880,562730
390880,932353
390880,235097
390880,224489
390880,1599403
405388,1485556
405388,57191
405388,221192
405388,1552452
405388,1163789
292277,3
61348,33259
61348,71727
61348,55084
61348,141034
61348,1028899
368596,7447
368596,147
368596,19144
368596,2047
368596,18750
331393,78198
331393,60899
331393,143425
331393,1182725
331393,60901
31385,26847
31385,116147
31385,13445
31385,1298418
31385,101393
376501,1274513
376501,62747
376501,3713
376501,10399
376501,36422
373453,1312081
373453,1563572
373453,933391
373453,1563573
373453,1563574
351809,16867
351809,34021
351809,592476
351809,1438824
351809,18478
365997,72129
382651,1577237
382651,1577218
382651,1225949
382651,95409
382651,203639
356201,233437
356201,1326172
356201,83036
356201,1096793
356201,989991
392885,1221694
28073,2922
28073,113
28073,5685
28073,3796
28073,14017
237799,35137
237799,35896
237799,3509
237799,3509
40585,24421
40585,1958
40585,25179
40585,25180
40585,25178
318052,1414723
318052,110360
318052,1414724
254251,1105658
254251,1293996
254251,1293997
254251,79082
254251,1651994
98948,130768
98948,1019096
98948,1019097
98948,1019098
98948,1019099
88949,7502
88949,80875
88949,103084
88949,24494
88949,101113
76468,36170
76468,10080
76468,10022
76468,15416
76468,171737
54821,138939
215814,61789
215814,82094
215814,211590
215814,61791
215814,1272870
22750,89269
22750,89264
22750,89270
22750,89271
22750,89272
86254,44222
43473,1195079
43473,89264
43473,1433909
43473,1433910
43473,1433911
90726,33708
90726,14502
90726,146997
90726,1645483
90726,53950
139826,25129
139826,5503
139826,4138
139826,522
139826,65568
371738,221611
371738,1283456
371738,152416
371738,1375338
371738,557579
166007,19406
166007,30558
166007,117029
166007,98001
166007,34178
110692,59874
110692,269519
110692,1133866
110692,1133870
110692,1133871
134435,78792
134435,94765
134435,95082
134435,104411
134435,34279
17288,81580
17288,980198
17288,1347934
17288,1347935
8383,130912
8383,130913
8383,130914
8383,130915
8383,22703
325240,138106
325240,40168
325240,82863
325240,8255
325240,16763
112675,556457
112675,556458
112675,1120492
112675,122740
112675,1651
46879,257448
46879,6523
46879,137619
46879,137620
46879,16868
162874,34742
162874,148843
162874,13819
162874,1157388
162874,139926
90164,33819
90164,1076670
90164,1748675
90164,1076669
90164,1748686
316491,1126302
316491,1146619
316491,1209670
316491,1411213
247354,1282826
247354,1282827
247354,1066417
247354,1279006
247354,1279013
260646,1303680
260646,145329
260646,1303032
260646,35911
260646,1253797
404829,549775
404829,51750
404829,1294
404829,9212
404829,204747
298028,11160
298028,18461
298028,3952
298028,1375115
298028,109669
397873,11160
397873,147382
397873,1418422
397873,107793
397873,1510880
403232,64856
403232,11160
403232,147
403232,19302
403232,78335
282024,86726
282024,238523
282024,97368
282024,96516
282024,240563
42498,85593
42498,1661238
42498,1339776
42498,1348893
42498,997713
257006,104134
257006,97684
257006,4961
257006,54138
257006,100307
367816,1534447
367816,707
367816,10205
367816,8858
367816,116805
347647,1189005
347647,1010135
347647,59715
347647,1296187
347647,1290466
46658,4515
46658,55654
46658,84878
46658,26700
46658,98489
225776,2047
76348,50
76348,32089
76348,35323
76348,24500
76348,21770
369033,51533
369033,6163
369033,212833
369033,64825
369033,1218223
159201,35654
159201,13637
159201,110015
159201,53485
159201,941439
192868,99826
192868,13731
192868,65552
192868,5251
192868,15413
159942,1141852
159942,1141853
159942,1141854
159942,1141855
356626,1501443
356626,1501444
356626,1531210
356626,1531211
356626,1531219
253343,60458
253343,77517
253343,6164
253343,56731
253343,36422
247845,2983
247845,168765
247845,115665
247845,1461432
332806,1446067
332806,939514
332806,1648326
332806,64916
332806,1663952
376426,283444
373348,1222106
373348,1092233
373348,329457
373348,1666933
373348,1920
358430,1505972
358430,1505973
358430,576402
358430,1505974
358430,1505975
314635,15486
314635,1080995
314635,1630505
314635,1630506
314635,1630507
353163,81823
353163,232139
353163,1159394
353163,94883
278247,21403
278247,53926
278247,95136
278247,1234708
278247,941427
374052,1216579
374052,1504950
374052,1410624
374052,1298380
374052,1635448
382322,34947
382322,2
382322,15762
382322,6719
382322,130081
125495,24495
125495,9920
125495,19632
125495,34677
125495,43815
173689,1047595
173689,1023282
173689,141342
173689,117646
173689,98040
303856,583333
303856,126959
303856,1327195
303856,1243680
303856,1645538
190163,1231648
190163,590740
190163,29260
190163,13555
190163,100804
156335,30212
156335,930692
156335,1106999
156335,67370
156335,1173173
79596,2922
79596,587539
79596,587540
50688,2922
50688,142300
50688,100569
50688,566098
77864,146957
77864,6497
77864,1314295
77864,1047711
42591,113
42591,40954
42591,29655
42591,1019902
42591,32129
12602,6102
12602,113
12602,10073
12602,38124
12602,46047
42717,113
42717,14277
42717,29655
42717,199911
42717,18505
185752,113
185752,9140
185752,29541
185752,18966
185752,3756
109636,12836
109636,55196
109636,113
109636,7331
109636,3467
165644,142858
165644,113
165644,7505
165644,46944
165644,19781
101185,29068
101185,27563
101185,5004
101185,113
101185,37055
29924,517
29924,10713
29924,14501
29924,5250
29924,16578
387444,113
387444,126534
387444,4789
387444,196275
387444,71949
79106,113
79106,10662
79106,36820
79106,14324
79106,20393
108432,113
108432,10662
108432,14990
108432,47547
108432,89666
35165,11390
35165,5004
35165,113
35165,585124
35165,6303
165401,2109
165401,14416
165401,71240
165401,783
165401,113
18560,113
18560,10654
18560,219741
18560,141946
18560,26862
24057,55688
24057,47743
24057,34902
24057,113
24057,202120
73772,18022
73772,28848
73772,16700
73772,2467
73772,63141
38622,1244
38622,9139
38622,385
38622,120895
38622,113
183073,32312
183073,21229
183073,9768
183073,39768
183073,32379
76199,1077486
76199,1077487
76199,1077488
76199,1077489
76199,1077490
38494,1
161796,1547
161796,1181154
161796,1181282
161796,33007
161796,90067
104185,56152
104185,557803
104185,20495
104185,1037370
104185,1037371
27144,1547
27144,30227
27144,97236
27144,24549
27144,97237
26921,1547
26921,96601
26921,96602
26921,96603
26921,25175
352694,592147
352694,1257073
352694,1542652
352694,13250
352694,225730
376659,18973
376659,40462
376659,17696
376659,18979
376659,9575
338766,1229
338766,62064
338766,11107
338766,84225
338766,164094
310888,1349720
310888,110742
310888,100653
310888,1226695
310888,1560230
373473,17141
373473,1551546
373473,1551547
373473,1532436
373473,49971
377587,51944
377587,81703
377587,41798
377587,80757
377587,17840
48995,1640
48995,36765
48995,21833
48995,141616
48995,69645
330070,74861
330070,1084910
330070,1229895
330070,74377
330070,46364
390734,1084911
390734,230660
390734,89835
390734,9708
390734,20664
383869,113617
383869,35137
383869,48577
383869,66839
383869,54170
46744,1230275
47535,18616
47535,47615
47535,1231909
47535,33395
47535,60414
388192,1592117
388192,1592118
388192,1592119
388192,1592120
388192,1592121
404073,53926
404073,15033
404073,38582
404073,53936
404073,12110
67617,87835
67617,1074749
67617,66252
67617,1269240
67617,1175049
397365,76793
397365,35792
397365,1141961
397365,1255529
397365,1653479
190326,1304926
190326,1303043
190326,1408124
190326,1565682
190326,1565683
140423,134641
140423,1112518
140423,16609
140423,94701
140423,585226
347642,1484903
347642,1484904
347642,1484905
347642,1390369
347642,1484906
84275,576408
84275,1377479
84275,955641
84275,454055
84275,1377480
393184,1606812
393184,226440
393184,932080
393184,1320597
393184,1614501
62592,99206
62592,45391
62592,66896
62592,931876
62592,168986
140894,46460
140894,234235
140894,587415
140894,544096
140894,46468
27154,2
27154,0
207558,170497
207558,27771
207558,235590
63423,237230
63423,237231
300669,530618
300669,112476
300669,1172147
300669,32747
300669,1451101
378570,1566497
378570,1566496
378570,1381776
378570,4808
378570,1566499
333846,36651
333846,36653
333846,1052287
333846,1565037
333846,1448503
340224,27492
340224,1094635
340224,1172695
340224,89109
340224,1232084
288504,1094968
405653,109438
405653,36042
405653,1480603
405653,1702258
405653,18359
403119,86132
403119,16855
403119,76795
403119,130936
403119,1629275
380762,64496
380762,132739
380762,83820
380762,25251
380762,62421
370178,1281383
370178,1184955
370178,1385063
370178,1228907
370178,1232307
340712,1468417
340712,1468418
340712,1468419
340712,1468420
340712,116341
391995,219861
391995,1375247
391995,1766295
63859,140029
63859,112821
63859,106572
63859,1238882
63859,12659
173385,106819
173385,1074097
173385,234812
173385,1120002
158741,27554
158741,1248
158741,269955
158741,84405
158741,79357
82929,909212
82929,928931
82929,199298
82929,169263
82929,27264
4288,3004
4288,36039
4288,589
4288,36040
4288,36041
266036,4273
266036,90318
266036,78538
266036,129881
266036,1312077
60700,127783
60700,129501
407298,1653356
407298,1653357
407298,1372919
407298,1653358
407298,1265329
353732,58014
353732,11829
353732,189896
353732,1210545
353732,1640733
388347,75566
388347,1321628
388347,1056072
388347,1088913
388347,1268984
365709,1185964
365709,1223239
365709,1262587
365709,1153755
365709,1185966
106618,27554
106618,67026
106618,15202
123628,27554
123628,64
123628,70654
123628,47644
123628,7320
120729,27554
120729,87513
120729,10074
120729,1179385
120729,994133
198491,27554
198491,115573
198491,13567
198491,1666
198491,65
54583,8654
54583,13549
54583,7906
54583,85199
54583,27554
368940,1045379
368940,26532
368940,16808
368940,502397
368940,97092
118195,974849
118195,1104666
118195,940522
118195,240141
338079,1269623
338079,1383088
338079,126986
338079,27275
338079,126994
334304,1186996
334304,10698
334304,83813
334304,1132663
334304,2416
340119,27392
340119,10777
340119,120129
340119,44478
340119,78697
62009,73937
62009,19116
62009,16927
62009,37627
62009,77736
54107,76035
54107,1219
54107,57350
54107,8903
54107,140356
49855,4724
49855,12438
49855,1216876
49855,87118
49855,1265597
408140,1476037
408140,9145
378607,1566570
378607,1566571
378607,1566572
378607,105253
378607,1566573
228496,1009257
228496,1026577
228496,27421
228496,57598
228496,87266
268893,42223
268893,1788513
268893,78298
268893,1406358
268893,110801
273127,78298
273127,78297
273127,78297
273127,110801
314580,42223
273296,1528164
273296,1528165
273296,78297
273296,78298
275136,78298
275136,78297
275136,78297
273578,1330506
273578,1263765
273578,78298
273578,110801
273309,78297
273309,78298
273309,110801
273309,1360908
273309,80678
273149,78297
273149,78298
273149,562904
273149,562904
273149,80678
273205,78297
273205,78298
273205,78298
273205,110804
273205,110804
335509,1208
335509,3242
335509,103951
335509,85997
335509,1067737
314420,1090687
314420,1355798
314420,1405969
314420,31268
314420,985706
293093,3197
293093,101071
293093,1198994
293093,65730
293093,968746
180691,7487
20846,11024
20846,65200
20846,3094
20846,16578
20846,86633
43035,16757
43035,5401
43035,13991
43035,44998
43035,40618
390584,1031685
390584,2224
390584,21625
390584,5588
390584,1193605
358615,14517
358615,30236
358615,101997
358615,123576
358615,33969
112699,1161274
112699,1579329
112699,1366187
112699,1579330
112699,1888195
86360,9088
86360,1231648
86360,1019756
86360,102502
86360,81941
282040,50304
282040,32791
282040,7447
282040,28010
282040,79740
32091,1620
32091,21343
32091,12206
32091,108831
32091,57054
396395,138887
396395,100395
396395,59181
396395,1197119
396395,78685
40717,4165
40717,89087
40717,11169
40717,34280
40717,121223
230058,989629
230058,230320
230058,1264972
168541,9857
168541,170306
168541,1575324
168541,1575325
168541,82496
246381,150753
246381,425746
246381,1039985
246381,228685
246381,228685
168552,1150432
168552,1150433
168552,239731
168552,1150434
168552,1150435
199916,1180425
199916,1180426
199916,1106965
199916,1106965
324277,554465
324277,1237
324277,76138
324277,121668
324277,982
390989,19146
390989,1234
390989,28238
390989,57189
390989,2048
382079,85
382079,6159
382079,658
382079,40173
382079,10872
376660,130640
376660,1286328
376660,1224115
376660,57755
376660,26467
407789,216674
407789,116341
50497,11110
50497,70518
50497,16628
50497,27764
50497,45050
393367,1660173
393367,1660174
393367,1660175
393367,1660176
393367,1100393
302323,1200372
302323,77795
302323,211993
302323,12930
302323,163731
403130,93792
403130,39121
403130,19197
403130,1639424
403130,86966
82942,4756
82942,51878
82942,47458
21452,68470
21452,68472
21452,54690
21452,87582
21452,87583
28808,68470
28808,68472
28808,87582
28808,54690
28808,68472
159550,16897
159550,19957
159550,6067
159550,9572
159550,10939
404567,98520
404567,105159
404567,1238521
404567,1660478
404567,1371569
79163,15757
79163,215499
79163,429719
309579,1301240
309579,4239
309579,1660490
309579,1660491
309579,1660492
351339,1254583
351339,2037
351339,1021684
351339,72865
351339,205258
309886,2461
309886,990393
309886,3905
309886,2536
309886,1142720
352695,111678
352695,115974
352695,1044255
352695,208519
352695,213001
366656,84588
366656,557975
366656,79608
366656,1531463
366656,973385
394632,23669
337674,17882
337674,93532
337674,7276
337674,48576
337674,118178
299780,378
299780,26854
299780,10985
299780,83437
299780,1145665
254679,111690
254679,1054260
254679,80108
254679,533325
254679,13280
397520,1130510
397520,11829
397520,8349
397520,1386502
397520,1482606
399894,12796
399894,2714
399894,54649
399894,2603
399894,94309
391477,118742
391477,1132644
391477,140478
391477,66717
391477,1112409
64133,16927
64133,29905
149026,11850
149026,1039
149026,3085
149026,97782
149026,1224127
241396,1276428
241396,1276429
241396,221592
241396,947849
56531,1051312
56531,1051313
56531,1051315
56531,1051316
56531,1053858
150084,100183
150084,10215
150084,10594
150084,60642
150084,77943
292298,1629696
292298,1629697
94502,1001970
94502,152548
94502,97331
94502,115720
94502,1001971
50461,84620
50461,84044
50461,147880
50461,130659
50461,58675
166610,2
166610,2
166610,2
17376,4166
17376,5079
17376,7276
17376,7280
77649,2091
77649,104300
77649,600537
77649,552412
77649,119363
396269,27932
396269,2091
396269,4961
396269,89125
396269,78676
105506,82732
105506,1107197
105506,1630629
105506,458928
105506,587752
399097,1104862
399097,1106100
399097,1437028
399097,1625472
399097,1418968
392554,137536
392554,137489
392554,1104862
392554,137488
392554,1604898
65442,4218
65442,543327
65442,543328
65442,48471
65442,37247
198057,83352
198057,589461
198057,18262
198057,1982
198057,7401
268956,1017329
268956,1371967
268956,1371968
268956,1371969
268956,1158351
296472,28638
296472,2878
296472,1471504
296472,1361148
296472,1361149
141267,92403
141267,92404
141267,106660
141267,92429
141267,92408
396535,150903
396535,1024395
396535,127720
396535,1255881
396535,1042232
138115,92403
138115,5024
138115,79259
138115,92408
138115,92404
138118,92403
138118,92404
138118,92429
138118,92408
138118,1199647
136071,92403
136071,92408
136071,92429
136071,92404
136071,1199647
133879,92403
133879,92404
133879,92408
133879,1199647
133879,1478585
24024,92403
24024,21193
24024,5024
24024,90604
24024,92404
24025,92403
24025,92404
24025,92428
24025,90604
24025,92408
229007,571547
229007,997641
229007,592421
229007,1270194
229007,6287
389614,571547
389614,997641
389614,592421
389614,1270194
231811,571547
231811,1137571
231811,997641
231811,6287
231811,87723
168056,571547
168056,997641
168056,592421
168056,1270194
168056,6287
168057,571547
168057,997641
168057,1270195
168057,6287
168057,6291
231812,571547
231812,997641
231812,592421
231812,1270194
231812,6287
210019,20501
210019,41240
210019,12022
210019,9110
210019,3367
109020,20501
109020,11494
109020,14503
109020,9926
109020,38037
185154,2091
185154,195399
185154,134117
185154,3548
185154,1507241
105848,85338
105848,99535
105848,2091
105848,24478
105848,4973
105672,227317
105672,107223
105672,7664
105672,9920
105672,33547
260883,128926
260883,30927
260883,5813
260883,592978
260883,5567
147643,4139
147643,2091
49635,9780
49635,113230
49635,18347
49635,142605
368031,1129464
368031,5528
368031,4738
368031,212938
368031,63373
376579,1661770
376579,157818
376579,1145979
376579,1612355
376579,1560046
356901,35013
356901,1902
356901,4810
356901,970219
356901,657997
403593,1564557
403593,10510
403593,1390164
403593,1384790
403593,1661778
26803,96288
26803,65301
26803,8223
26803,378
26803,27641
402446,92404
402446,1136406
402446,58168
402446,1477961
402446,58014
336455,515628
336455,124644
336455,1278725
336455,1276759
336455,50217
407389,191277
407389,20811
407389,1198050
407389,155492
407389,142402
384111,137791
384111,1593796
384111,1342808
384111,137850
256916,3618
256916,37946
256916,36277
256916,28508
256916,948520
31111,72737
31111,21171
31111,20590
31111,107624
31111,107625
336265,1194700
336265,543726
336265,88547
336265,31268
336265,48312
306966,144288
306966,935201
306966,78804
306966,1121031
306966,1031744
184799,46597
184799,7169
184799,13577
184799,4966
184799,10555
149320,3636
149320,109410
149320,15532
149320,15152
149320,15864
57666,5004
57666,5682
57666,99528
57666,57490
57666,9898
183889,3268
183889,9762
183889,21151
183889,160298
183889,24478
177474,16757
177474,76519
177474,5251
177474,14575
177474,4966
391088,1552870
391088,520372
391088,1258041
391088,1223108
391088,1508940
41125,53548
41125,108924
41125,76188
41125,125533
41125,28099
373471,1563266
373471,57412
373471,21660
373471,1563270
373471,4237
118490,1541356
118490,1541333
118490,1541357
118490,1541358
118490,1541359
375384,1654409
375384,1654411
375384,1158115
32013,238279
32013,238280
32013,37421
319998,128748
319998,1435651
319998,111420
319998,1365159
319998,239192
32556,134
79644,73831
402042,9147
402042,1201865
402042,1461247
402042,1207981
402042,269139
180859,78681
180859,1642
180859,88469
180859,89389
180859,128461
238475,931495
238475,992094
238475,1014916
238475,58957
238475,131772
179573,1284642
179573,63826
179573,1284643
179573,1284644
179573,1284645
35297,87722
35297,4460
35297,1564
35297,77525
35297,20258
5856,46126
5856,46127
5856,46128
5856,46129
5856,46130
182583,59240
182583,172874
182583,26069
66623,173440
66623,545118
66623,61561
66623,545119
66623,545120
190967,18999
190967,12898
190967,1894
190967,91369
190967,7166
142093,1243600
142093,1255801
142093,1043191
142093,139491
118946,41903
118946,87168
118946,71158
118946,114748
118946,588175
80670,590127
80670,590128
80670,590130
80670,590131
80670,590129
99758,76512
99758,105838
99758,76941
99758,59115
99758,77496
47397,77707
47397,1640
47397,1286278
47397,190077
92391,61364
92391,587115
92391,220235
92391,1071124
92391,1071125
25356,58370
25356,21298
25356,74609
25356,91402
25356,86268
57733,227733
57733,227734
57733,227735
57733,227736
57733,227737
68551,2295
68551,55850
68551,67206
68551,552684
68551,224542
56296,232746
49261,980
49261,132233
49261,78809
49261,78456
49261,78808
17144,6365
17144,1063
17144,81349
17144,52050
17144,10430
27391,113927
27391,236366
27391,102750
27391,158377
27391,25877
34989,113531
34989,584918
34989,969013
34989,969012
34989,584931
20782,147
20782,141
20782,143206
20782,232249
20782,76028
61999,144972
61999,573313
59317,229202
59317,1346016
48837,3801
48837,78432
48837,94304
48837,141185
41203,78434
41203,19225
41203,9292
41203,125790
41203,125791
35733,144496
35730,135576
55774,223102
55774,223103
55774,223104
55774,223105
93685,1046823
93685,934596
93685,1046824
93685,211113
93685,1127678
46927,137788
46927,137789
46927,137790
46927,137692
46927,137791
27595,57147
27595,74245
27595,94793
27595,98306
27595,1232300
22745,2714
22745,89247
22745,89248
22745,58374
22745,101249
41182,125718
41182,77880
41182,125719
41182,825
41182,68368
132765,57404
132765,133591
132765,83352
132765,1096126
132765,6734
347757,131647
347757,999445
347757,62553
347757,210355
347757,57992
248781,1484464
248781,1484463
248781,1224431
248781,1475940
248781,41269
123858,155019
123858,981300
123858,181126
123858,1079033
310602,42095
310602,89973
310602,217371
310602,12795
310602,42094
211505,1814017
211505,1814039
211505,1814041
211505,1814042
211505,1814043
362736,1375342
362736,76696
362736,1621811
362736,1359997
362736,90684
300402,583919
300402,1389576
300402,592849
300402,1389578
300402,1389579
381767,79331
381767,1034685
381767,1460359
381767,50935
381767,1170691
161915,108649
161915,106157
50181,75
50181,11595
50181,535561
50181,143354
50181,97251
278924,976
278924,56731
278924,2176
278924,1620
278924,1317159
26911,20049
26911,11110
26911,1220520
26911,37053
26911,95536
374471,1471454
374471,21028
374471,1654849
374471,236639
374471,130030
86096,543620
86096,24814
86096,932907
86096,115272
86096,18177
57395,1074552
57395,1074553
57395,1074554
57395,1074555
57395,64992
355998,78429
355998,190816
355998,1255881
355998,567783
355998,127505
42084,28743
42084,15735
42084,87435
42084,40008
42084,20282
369019,211521
369019,1266312
369019,219367
369019,1370826
369019,228431
199929,49735
199929,86477
199929,1003277
199929,40522
376482,1238012
332285,10871
332285,2838
332285,39117
332285,4451
332285,53577
294795,1254583
294795,190895
294795,84497
294795,27125
294795,1420353
333484,5292
333484,73457
333484,569
333484,7132
333484,25002
225534,107859
225534,79866
225534,96175
225534,100790
225534,30120
405325,1652455
407375,1954
407375,228371
407375,352
407375,41742
407375,1349495
407455,85412
407455,32286
407455,56117
407455,1661686
407455,1175131
266400,63362
266400,3555
266400,1224723
266400,28475
266400,77266
401123,41782
401123,18291
401123,57251
401123,1199108
401123,1474846
56552,15370
56552,21594
56552,23533
56552,6067
56552,9210
42560,26739
42560,65344
42560,52908
42560,1613683
42560,1213598
319092,1890097
319092,1890099
319092,1890100
319092,1890101
319092,1890102
377516,103351
377516,1221073
377516,19996
377516,74440
377516,1398558
129006,19576
129006,29512
129006,783
129006,45863
129006,158812
20583,88834
20583,56265
20583,86384
20583,1735
20583,23497
30975,88834
30975,65362
30975,33667
30975,103476
30975,107437
49857,88834
49857,21318
49857,56265
49857,74573
49857,33667
21636,102952
21636,53929
21636,65762
21636,112574
21636,9599
25182,102952
25182,53929
25182,65762
25182,27446
81450,589182
81450,81349
81450,149784
81450,57167
81450,121639
87311,589182
87311,36169
87311,2547
87311,81349
32147,122507
32147,28413
32147,122508
32147,122509
32147,122510
270774,18897
270774,9656
270774,64439
270774,1244801
270774,26724
33317,110350
144421,1170737
144421,1120754
29890,35350
29890,37250
29890,101093
29890,105170
29890,70422
99313,37175
99313,35323
99313,26887
99313,24299
99313,2168
